Rank,Previous Rank,First Appearance,First Rank,Name,Computer,Site,Manufacturer,Country,Year,Segment,Total Cores,Accelerator/Co-Processor Cores,Rmax,Rpeak,Nmax,Nhalf,Power,Mflops/Watt,Architecture,Processor,Processor Technology,Processor Speed (MHz),Operating System,OS Family,Accelerator/Co-Processor,Cores per Socket,Processor Generation,System Model,System Family,Interconnect Family,Interconnect,Region,Continent
90,67.0,38,16,Tianhe-1A Hunan Solution,"NUDT YH MPP, Xeon X5670 6C 2.93 GHz, Proprietary, NVIDIA 2050",National Super Computer Center in Hunan,NUDT,China,2011,Research,53248,28672,771700.0,1342750.72,2200000,0,1155.07,668.1,MPP,Xeon X5670 6C 2.93GHz,Intel Nehalem,2930,Linux,Linux,NVIDIA 2050,6,Xeon 5600-series (Westmere-EP),NUDT YH MPP,NUDT MPP,Proprietary Network,Proprietary,Eastern Asia,Asia
91,68.0,43,49,Spruce B,"SGI ICE X, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR",AWE,SGI,United Kingdom,2014,Research,35640,0,767504.0,798336.0,0,0,684.5,1121.26,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,SUSE Linux Enterprise Server 11,Linux,None,10,Intel Xeon E5 (IvyBridge),SGI ICE X,SGI ICE,Infiniband,Infiniband FDR,Northern Europe,Europe
92,69.0,35,112,Endeavor,"Intel Cluster, Intel Xeon E5-2697v2 12C 2.700GHz, Infiniband FDR, Intel Xeon Phi 7110",Intel,Intel,United States,2011,Industry,51392,42944,758873.0,933481.47,1564544,0,387.2,1959.9,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Linux,Linux,Intel Xeon Phi 7110,12,Intel Xeon E5 (IvyBridge),Intel Cluster,Intel Cluster,Infiniband,Infiniband FDR,North America,Americas
94,,45,94,Numerical Materials Simulator,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR",National Institute for Materials Science,SGI,Japan,2015,Research,25056,0,741748.0,1002240.0,1804032,0,405.0,1831.48,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,SUSE Linux Enterprise Server 11,Linux,None,12,Intel Xeon E5 (Haswell),SGI ICE X,SGI ICE,Infiniband,Infiniband FDR,Eastern Asia,Asia
96,71.0,41,36,,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR",Indian Institute of Tropical Meteorology,IBM,India,2013,Research,38016,0,719220.0,790733.0,0,0,789.66,910.8,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,South-central Asia,Asia
97,72.0,39,100,Cetus,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect",DOE/SC/Argonne National Laboratory,IBM,United States,2012,Research,65536,0,715551.0,838861.0,0,0,328.0,2181.56,MPP,Power BQC 16C 1.6GHz,PowerPC,1600,Linux,Linux,None,16,Power BQC,BlueGene/Q,IBM BlueGene,Custom Interconnect,Custom Interconnect,North America,Americas
98,73.0,39,30,Zumbrota,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom",EDF R&D,IBM,France,2012,Industry,65536,0,715551.0,838861.0,0,0,328.75,2176.58,MPP,Power BQC 16C 1.6GHz,PowerPC,1600,Linux,Linux,None,16,Power BQC,BlueGene/Q,IBM BlueGene,Custom Interconnect,Custom Interconnect,Western Europe,Europe
100,75.0,42,47,EPFL Blue Brain IV,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect",Swiss National Supercomputing Centre (CSCS),IBM,Switzerland,2013,Research,65536,0,715551.0,838861.0,0,0,328.7,2176.91,MPP,Power BQC 16C 1.6GHz,PowerPC,1600,Linux,Linux,None,16,Power BQC,BlueGene/Q,IBM BlueGene,Custom Interconnect,Custom Interconnect,Western Europe,Europe
101,76.0,39,31,Avoca,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom",Victorian Life Sciences Computation Initiative,IBM,Australia,2012,Research,65536,0,715551.0,838861.0,0,0,328.75,2176.58,MPP,Power BQC 16C 1.6GHz,PowerPC,1600,Linux,Linux,None,16,Power BQC,BlueGene/Q,IBM BlueGene,Custom Interconnect,Custom Interconnect,Australia and New Zealand,Oceania
102,77.0,42,49,,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband, NVIDIA K20x",Max-Planck-Gesellschaft MPI/IPP,IBM,Germany,2013,Research,15840,9240,709700.0,1013100.0,1048320,0,269.94,2629.1,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,NVIDIA K20x,10,Intel Xeon E5 (IvyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband,Western Europe,Europe
103,79.0,40,136,Tide,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR",National Centers for Environment Prediction,IBM,United States,2012,Research,37312,0,705902.0,776090.0,0,0,775.04,910.79,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,North America,Americas
104,78.0,40,135,Gyre,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR",National Centers for Environment Prediction,IBM,United States,2012,Research,37312,0,705902.0,776090.0,0,0,775.04,910.79,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR,North America,Americas
109,,45,109,,"Cluster Platform DL380p Gen8 , Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet",Hosting Services,Hewlett-Packard,United States,2015,Industry,51200,0,624986.69,1064960.0,0,0,,,Cluster,Intel Xeon E5-2650v2  8C 2.6GHz,Intel IvyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (IvyBridge),Cluster Platform DL380p Gen8 ,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas
112,86.0,40,39,,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR",Central Research Institute of Electric Power Industry/CRIEPI,SGI,Japan,2012,Research,32256,0,582100.0,670925.0,2648520,0,720.0,808.47,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,SUSE Linux Enterprise Server 11,Linux,None,8,Intel Xeon E5 (SandyBridge),SGI ICE X,SGI ICE,Infiniband,Infiniband FDR,Eastern Asia,Asia
113,87.0,38,20,Gaea C2,"Cray XE6, Opteron 6276 16C 2.30GHz, Cray Gemini interconnect",NOAA/Oak Ridge National Laboratory,Cray Inc.,United States,2011,Research,77824,0,565700.0,715981.0,0,0,972.0,582.0,MPP,Opteron 6276 16C 2.3GHz,AMD x86_64,2300,Cray Linux Environment ,Linux,None,16,"Opteron 6200 Series ""Interlagos""",Cray XE6,Cray XE,Cray Interconnect,Cray Gemini interconnect,North America,Americas
114,,45,114,TIFR,"Cray XC30, Intel Xeon E5-2680v2  10C 2.8GHz, Aries interconnect , NVIDIA K20x","Indian Lattice Gauge Theory Initiative (ILGTI), Tata Institute of Fundamental Research (TIFR)",Cray Inc.,India,2015,Research,11424,6664,558800.0,730660.0,870912,0,,,MPP,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Cray Linux Environment ,Linux,NVIDIA K20x,10,Intel Xeon E5 (IvyBridge),Cray XC30,Cray XC,Custom Interconnect,Aries interconnect ,South-central Asia,Asia
115,,45,115,,"Huawei  Cluster RH2288H V2, Intel Xeon E5-2650v2  8C 2.6GHz, Gigabit Ethernet",Alibaba GROUP,Huawei Technology Company Ltd.,China,2015,Industry,49440,0,557340.0,1028352.0,5625086,0,882.0,631.9,Cluster,Intel Xeon E5-2650v2  8C 2.6GHz,Intel IvyBridge,2600,CentOS,Linux,None,8,Intel Xeon E5 (IvyBridge),Huawei  Cluster RH2288H V2,Huawei Cluster,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
117,,45,117,Discover SCU11,"Rackable Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR",NASA/Goddard Space Flight Center,SGI,United States,2015,Research,17136,0,548672.0,712858.0,0,0,,,Cluster,Xeon E5-2697v3 14C 2.6GHz,Intel Haswell,2600,SUSE Linux Enterprise Server 11,Linux,None,14,Intel Xeon E5 (Haswell),Rackable Cluster,Rackable Cluster,Infiniband,Infiniband FDR,North America,Americas
118,,45,118,Discover SCU12,"Rackable Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR",NASA/Goddard Space Flight Center,SGI,United States,2015,Research,17136,0,548672.0,712858.0,0,0,,,Cluster,Xeon E5-2697v3 14C 2.6GHz,Intel Haswell,2600,SUSE Linux Enterprise Server 11,Linux,None,14,Intel Xeon E5 (Haswell),Rackable Cluster,Rackable Cluster,Infiniband,Infiniband FDR,North America,Americas
119,,45,119,,"Cluster Platform DL380p Gen8 , Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet",Hosting Services,Hewlett-Packard,United States,2015,Industry,44832,0,547253.0,932506.0,0,0,,,Cluster,Intel Xeon E5-2650v2  8C 2.6GHz,Intel IvyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (IvyBridge),Cluster Platform DL380p Gen8 ,HP Cluster Platform 3000,10G,10G Ethernet,North America,Americas
120,90.0,41,49,,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet",Service Provider,Hewlett-Packard,United States,2013,Industry,42848,0,545510.0,891238.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
121,91.0,40,42,HIMAWARI,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect",High Energy Accelerator Research Organization /KEK,IBM,Japan,2012,Research,49152,0,536663.0,629146.0,0,0,246.56,2176.6,MPP,Power BQC 16C 1.6GHz,PowerPC,1600,Linux,Linux,None,16,Power BQC,BlueGene/Q,IBM BlueGene,Custom Interconnect,Custom Interconnect,Eastern Asia,Asia
122,92.0,39,36,SAKURA,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom",High Energy Accelerator Research Organization /KEK,IBM,Japan,2012,Research,49152,0,536663.0,629146.0,0,0,246.56,2176.6,MPP,Power BQC 16C 1.6GHz,PowerPC,1600,Linux,Linux,None,16,Power BQC,BlueGene/Q,IBM BlueGene,Custom Interconnect,Custom Interconnect,Eastern Asia,Asia
123,,45,123,Sky Bridge,"Cray CS300-LC, Xeon E5-2670 8C 2.6GHz, Intel Truscale",Sandia National Laboratories,Cray Inc.,United States,2015,Research,29584,0,532900.0,615347.0,3701687,0,675.0,789.48,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cray CS300-LC,Cray CS300,Infiniband,Intel Truscale,North America,Americas
124,93.0,40,52,SANAM,"Adtech, ASUS ESC4000/FDR G2, Xeon E5-2650 8C 2.000GHz, Infiniband FDR, AMD FirePro S10000",King Abdulaziz City for Science and Technology,Adtech,Saudi Arabia,2012,Research,38400,33600,532600.0,1098000.0,1904640,0,179.15,2972.93,Cluster,Xeon E5-2650 8C 2GHz,Intel SandyBridge,2000,Linux,Linux,AMD FirePro S10000,8,Intel Xeon E5 (SandyBridge),Adtech ESC4000/FDR G2,Adtech Cluster,Infiniband,Infiniband FDR,Western Asia,Asia
127,95.0,43,72,HPC4,"HP POD - Cluster Platform BL460c, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR",Airbus,Hewlett-Packard,France,2014,Industry,34560,0,516897.0,746496.0,0,0,,,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Linux,Linux,None,12,Intel Xeon E5 (IvyBridge),HP POD - Cluster Platform BL460c,HP Pod,Infiniband,Infiniband FDR,Western Europe,Europe
128,96.0,44,96,Shepard,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect , Intel Xeon Phi 5120D",Navy DSRC,Cray Inc.,United States,2014,Government,38608,7564,514900.0,761046.4,2809660,0,,,MPP,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Cray Linux Environment ,Linux,Intel Xeon Phi 5120D,12,Intel Xeon E5 (IvyBridge),Cray XC30,Cray XC,Custom Interconnect,Aries interconnect ,North America,Americas
129,97.0,44,97,Falcon,"SGI ICE X, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR",Idaho National Laboratory,SGI,United States,2014,Research,16416,0,511236.0,656640.0,2098560,0,226.0,2262.11,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,SUSE Linux Enterprise Server 11,Linux,None,12,Intel Xeon E5 (Haswell),SGI ICE X,SGI ICE,Infiniband,Infiniband FDR,North America,Americas
130,123.0,44,123,PORTHOS,"IBM NeXtScale nx360M5, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR",EDF R&D,IBM,France,2014,Industry,16100,0,506357.0,669760.0,2088960,0,,,Cluster,Xeon E5-2697v3 14C 2.6GHz,Intel Haswell,2600,Linux,Linux,None,14,Intel Xeon E5 (Haswell),IBM NeXtScale nx360M5,IBM NeXtScale,Infiniband,Infiniband FDR,Western Europe,Europe
131,98.0,42,62,,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.800GHz, Gigabit Ethernet",Energy Company (D),Hewlett-Packard,United States,2013,Industry,50400,0,499226.1,1128960.0,0,0,,,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
133,100.0,43,75,,"Cluster Platform SL230s Gen8, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR",IT Provider (P),Hewlett-Packard,United States,2014,Industry,26688,0,489415.2,576460.8,0,0,,,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Linux,Linux,None,12,Intel Xeon E5 (IvyBridge),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,Infiniband,Infiniband FDR,North America,Americas
134,101.0,42,64,Amazon EC2 C3 Instance cluster,"Amazon EC2 Cluster, Intel Xeon E5-2680v2  10C 2.800GHz, 10G Ethernet",Amazon Web Services,Self-made,United States,2013,Industry,26496,0,484179.0,593510.4,3373325,0,,,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Amazon EC2 Cluster,NOW - Intel,10G,10G Ethernet,North America,Americas
136,102.0,43,77,,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2680v2  10C 2.8GHz, 10G Ethernet",IT Service Provider,Hewlett-Packard,United States,2014,Industry,33280,0,477968.0,745472.0,0,0,,,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Cluster Platform 3000 BL460c Gen8,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
137,103.0,44,103,Armstrong,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect , Xeon Phi 5120D/Nvidia K40",Navy DSRC,Cray Inc.,United States,2014,Government,41196,10444,477000.0,820803.2,1707720,0,,,MPP,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Cray Linux Environment ,Linux,Xeon Phi 5120D/Nvidia K40,12,Intel Xeon E5 (IvyBridge),Cray XC30,Cray XC,Custom Interconnect,Aries interconnect ,North America,Americas
138,104.0,38,62,,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect",United Kingdom Meteorological Office,IBM,United Kingdom,2011,Research,18432,0,476333.0,565641.22,0,0,1040.18,457.93,MPP,POWER7 8C 3.84GHz,Power,3836,AIX,Unix,None,8,POWER7,Power 775,IBM pSeries,Custom Interconnect,Custom Interconnect,Northern Europe,Europe
140,105.0,41,54,Beaufix,"Bullx DLC B710 Blades, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR",Meteo France,"Bull, Atos Group",France,2013,Research,24192,0,469097.0,522547.2,0,0,395.0,1187.59,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Bullx Linux,Linux,None,12,Intel Xeon E5 (IvyBridge),Bullx DLC B710 Blades,Bull Bullx,Infiniband,Infiniband FDR,Western Europe,Europe
141,,45,141,,"SGI ICE XA, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR",SGI,SGI,United States,2015,Vendor,13824,0,467072.0,575078.0,2359296,0,225.5,2071.27,Cluster,Xeon E5-2690v3 12C 2.6GHz,Intel Haswell,2600,SUSE Linux Enterprise Server 11,Linux,None,12,Intel Xeon E5 (Haswell),SGI ICE XA,SGI ICE,Infiniband,Infiniband FDR,North America,Americas
142,106.0,43,80,Prolix,"Bullx DLC B710 Blades, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR",Meteo France,"Bull, Atos Group",France,2014,Research,23760,0,464865.0,513216.0,1835904,0,,,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Bullx Linux,Linux,None,12,Intel Xeon E5 (IvyBridge),Bullx DLC B710 Blades,Bull Bullx,Infiniband,Infiniband FDR,Western Europe,Europe
144,107.0,40,44,,"Cluster Platform SL390s G7, Xeon X5650 6C 2.660GHz, Gigabit Ethernet, NVIDIA 2090",Geoscience (P),Hewlett-Packard,United States,2012,Industry,40320,23040,461793.0,1141459.0,0,0,,,Cluster,Xeon X5650 6C 2.66GHz,Intel Nehalem,2660,Linux,Linux,NVIDIA 2090,6,Xeon 5600-series (Westmere-EP),Cluster Platform SL390s G7,HP Cluster Platform 3000SL,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
145,108.0,40,48,,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet",Energy Company (D),Hewlett-Packard,United States,2012,Industry,32256,0,457570.7,670925.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,10G,10G Ethernet,North America,Americas
147,110.0,42,69,HPCC1,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR14",Exploration & Production - Eni S.p.A.,IBM,Italy,2013,Industry,24000,0,454053.34,499200.0,0,0,498.53,910.78,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband FDR14,Southern Europe,Europe
148,,45,148,,"Apollo 6000 XL2x0a, Xeon E5-2680v3 12C 2.5GHz, Infiniband QDR",IT Provider (P),Hewlett-Packard,United States,2015,Industry,14448,0,445923.0,577920.0,0,0,,,Cluster,Xeon E5-2680v3 12C 2.5GHz,Intel Haswell,2500,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Apollo 6000 XL2x0a,HP Apollo,Infiniband,Infiniband QDR,North America,Americas
149,111.0,41,60,Makman,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband QDR",Saudi Aramco,IBM/Lenovo,Saudi Arabia,2013,Industry,24336,0,441815.0,506189.0,3232768,600000,505.5,874.02,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband QDR,Western Asia,Asia
150,113.0,43,86,,"IBM Flex System p460, POWER7  8C 3.550GHz, Infiniband QDR",China Meteorological Administration,IBM,China,2014,Research,17920,0,434800.0,508928.0,2400000,0,544.0,799.26,Cluster,POWER7  8C 3.55GHz,Power,3550,AIX,Unix,None,8,POWER7,IBM Flex System p460,IBM Flex System,Infiniband,Infiniband QDR,Eastern Asia,Asia
151,112.0,43,85,,"IBM Flex System p460, POWER7  8C 3.550GHz, Infiniband QDR",China Meteorological Administration,IBM,China,2014,Research,17920,0,434800.0,508928.0,2400000,0,544.0,799.26,Cluster,POWER7  8C 3.55GHz,Power,3550,AIX,Unix,None,8,POWER7,IBM Flex System p460,IBM Flex System,Infiniband,Infiniband QDR,Eastern Asia,Asia
152,114.0,35,10,Red Sky,"Sun Blade x6275, Xeon X55xx 2.93 Ghz, Infiniband",Sandia National Laboratories / National Renewable Energy Laboratory,Sun Microsystems,United States,2010,Research,42440,0,433500.0,497396.0,2504421,0,,,Cluster,Xeon X5570 4C 2.93GHz,Intel Nehalem,2930,CentOS,Linux,None,4,Xeon 5500-series (Nehalem-EP),Sun Blade x6275,Sun Blade System,Infiniband,Infiniband,North America,Americas
153,115.0,38,27,Manny,"bullx DLC 720, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR",Bull,"Bull, Atos Group",France,2011,Vendor,12960,0,430459.0,539136.0,1969920,0,205.0,2099.8,Cluster,Xeon E5-2690v3 12C 2.6GHz,Intel Haswell,2600,Redhat Enterprise Linux 6.4,Linux,None,12,Intel Xeon E5 (Haswell),bullx DLC 720,Bull Bullx,Infiniband,Infiniband FDR,Western Europe,Europe
154,116.0,42,72,,"Cluster Platform DL360e Gen8, Xeon E5-2450L 8C 1.800GHz, Gigabit Ethernet",Software Company (M),Hewlett-Packard,United States,2013,Industry,75664,0,426750.8,1089562.0,0,0,,,Cluster,Xeon E5-2450L 8C 1.8GHz,Intel SandyBridge,1800,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),Cluster Platform DL360e Gen8,HP Cluster Platform 3000,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
155,,45,155,Świerk Computing Centre,"Supermicro TwinBlade SBI-7227R/Bull DLC B720, Intel Xeon E5-2680v2/E5-2650 v3  10C 2.8GHz, Infiniband QDR/FDR",National Centre for Nuclear Research,"Format, Bull, Atos Group",Poland,2015,Research,17960,0,423161.0,490432.0,2600000,400000,334.0,1266.95,Cluster,Intel Xeon E5-2680v2  10C 2.8GHz,Intel IvyBridge,2800,Scientific Linux,Linux,None,10,Intel Xeon E5 (IvyBridge),Supermicro TwinBlade SBI-7227R,Supermicro Cluster,Infiniband,Infiniband QDR,Eastern Europe,Europe
157,118.0,41,64,,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet, NVIDIA 2075",IT Service Provider,Hewlett-Packard,United States,2013,Industry,43264,10976,419387.0,1075350.0,0,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,NVIDIA 2075,8,Intel Xeon E5 (SandyBridge),Cluster Platform SL230s Gen8,HP Cluster Platform 3000SL,10G,10G Ethernet,North America,Americas
158,119.0,40,53,Discover,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband QDR, Intel Xeon Phi 5110P",NASA Center for Climate Simulation,IBM,United States,2012,Government,35568,28080,417256.0,628842.24,960000,0,215.6,1935.32,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,Intel Xeon Phi 5110P,8,Intel Xeon E5 (SandyBridge),iDataPlex DX360M4,IBM iDataPlex,Infiniband,Infiniband QDR,North America,Americas
159,120.0,40,55,HPCEE,"SGI Rackable C2112-4RP3, Xeon E5-2670 8C 2.600GHz, Infiniband QDR",DOE/National Energy Technology Laboratory,SGI,United States,2012,Research,24192,0,413500.0,503194.0,2422554,0,,,Cluster,Xeon E5-2670 8C 2.6GHz,Intel SandyBridge,2600,Linux,Linux,None,8,Intel Xeon E5 (SandyBridge),SGI Rackable C2112-4RP3,Rackable Cluster,Infiniband,Infiniband QDR,North America,Americas
160,,45,160,Shoubu,"ExaScaler-1.4 80Brick, Xeon E5-2618Lv3  8C 2.3GHz, Infiniband FDR, PEZY-SC",Institute of Physical and Chemical Research (RIKEN),PEZY Computing / Exascaler Inc.,Japan,2015,Research,787968,786432,412673.98,842957.0,1474560,0,,,Cluster,Xeon E5-2618Lv3  8C 2.3GHz,Intel Haswell,2300,Linux,Linux,PEZY-SC,8,Intel Xeon E5 (Haswell),ExaScaler-1.4 80Brick,Pezy/Exascaler Cluster,Infiniband,Infiniband FDR,Eastern Asia,Asia
161,121.0,44,121,Computerome,"Apollo 6000 XL230a, Xeon E5-2683v3 14C 2GHz, Infiniband FDR",Center for Biological Sequence Analysis - DTU,Hewlett-Packard,Denmark,2014,Research,15120,0,410780.0,483840.0,0,0,,,Cluster,Xeon E5-2683v3 14C 2GHz,Intel Haswell,2000,Linux,Linux,None,14,Intel Xeon E5 (Haswell),Apollo 6000 XL230a,HP Apollo,Infiniband,Infiniband FDR,Northern Europe,Europe
162,,45,162,,"Cluster Platform 3000 BL460c, Intel Xeon E5-2697v2 12C 2.7GHz, 10G Ethernet",Automotive,Hewlett-Packard,United States,2015,Industry,28800,0,407298.17,622080.0,0,0,,,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Linux,Linux,None,12,Intel Xeon E5 (IvyBridge),Cluster Platform 3000 BL460c,HP Cluster Platform 3000BL,10G,10G Ethernet,North America,Americas
165,124.0,43,95,CIMATEC Yemoja,"SGI ICE X, Intel Xeon E5-2690v2 10C 3GHz, Infiniband FDR",SENAI CIMATEC,SGI,Brazil,2014,Research,17200,0,405365.0,412800.0,2149120,0,,,Cluster,Intel Xeon E5-2690v2 10C 3GHz,Intel IvyBridge,3000,Redhat Enterprise Linux 6.5,Linux,None,10,Intel Xeon E5 (IvyBridge),SGI ICE X,SGI ICE,Infiniband,Infiniband FDR,South America,Americas
166,125.0,43,96,HPC4,"HP POD - Cluster Platform BL460c, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR",Airbus,Hewlett-Packard,Germany,2014,Industry,21120,0,400413.0,456192.0,0,0,,,Cluster,Intel Xeon E5-2697v2 12C 2.7GHz,Intel IvyBridge,2700,Linux,Linux,None,12,Intel Xeon E5 (IvyBridge),HP POD - Cluster Platform BL460c,HP Pod,Infiniband,Infiniband FDR,Western Europe,Europe
167,126.0,38,63,,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect",United Kingdom Meteorological Office,IBM,United Kingdom,2011,Research,15360,0,396944.44,471367.68,0,0,866.82,457.93,MPP,POWER7 8C 3.84GHz,Power,3836,AIX,Unix,None,8,POWER7,Power 775,IBM pSeries,Custom Interconnect,Custom Interconnect,Northern Europe,Europe
169,129.0,44,129,,"Cray XC40, Intel Xeon E5-2670v2  10C 2.5GHz/E5-2680v3 12C 2.5Ghz, Aries interconnect ",Deutscher Wetterdienst,Cray Inc.,Germany,2014,Research,17648,0,390568.0,560320.0,2004479,0,,,Cluster,Intel Xeon E5-2670v2  10C 2.5GHz,Intel IvyBridge,2500,Cray Linux Environment ,Linux,None,10,Intel Xeon E5 (IvyBridge),Cray XC40,Cray XC,Custom Interconnect,Aries interconnect ,Western Europe,Europe
